Projekt-Datei // Supermarkt-Daten;;;
;;;
Transaktions-ID;Datum;Kunden-ID;Artikel
897bdf0d-3cfb-4287-9c6b-6342f5bdfe34;19.01.2020;229;"Holzware;Süßspeisen;Gebäck;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e0920d54-85de-4adc-8d8c-8439e9cc5dc3;10.07.2020;430;"Sonstiges Gemüse;Weißbrot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
09a06ee7-7c34-4404-9d8c-dec265211097;23.08.2020;12;"Zitrusfrüchte;Salatöl;sonstige Getränke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
24a6a985-1949-4812-a63e-568b0e1a967d;19.12.2020;360;"Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d3b3d787-cc92-4699-8539-be9e427d07c9;09.10.2020;406;"Wurst;Haltbare Milch;Dunkles Brot;Salatöl;Dosenbier;Weinbrand;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;"
ef2c9984-49bb-4f73-8325-89f11aed0961;21.08.2020;255;"exotische Früchte;Vollmilch;Tiefkühlfertiggericht;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
91692361-ee24-4b37-b441-8f818ec7f756;26.11.2020;500;"Mineralwasser;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0b4ba040-596f-4d0c-a23d-769d498c4a26;01.02.2021;68;"Vollmilch;Gebäck;Mehl;Salz;Essig;;;;;;;;;;;;;;;;;;;;;;;;;;;"
91eb61f3-43fd-45d6-8857-04906e3003d8;02.08.2020;160;"Gebäck;Schokolade;Marshmallow;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ae4b7007-b270-42bc-820c-c33ded25b577;13.11.2020;7;"Schinken;Brötchen;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
9222ad5a-7ad3-4afc-8aa6-588f5c07849a;28.09.2020;21;"Salami;Sonstiges Gemüse;Vollmilch;Saure Sahne;Brötchen;Margarine;Cola;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;"
540f4a1f-8eec-4ea1-ab6b-4d8ac26ca444;19.01.2020;454;"Cola;Flaschenbier;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1f090b58-1927-40ff-9081-b0006a65d6cb;03.07.2020;113;"Kernobst;Spülmittel;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6bf05193-883d-44e3-8a74-76fd1973884e;13.06.2020;268;"Frankfurter Würstchen;Sonstiges Gemüse;Vollmilch;Joghurt;Streichkäse;Brötchen;Gebäck;Kaffee;;;;;;;;;;;;;;;;;;;;;;;;"
23a058fd-38b6-4f86-9762-41fd476e8b67;16.12.2020;225;"Butter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
eeb65aee-11c4-476d-b355-b2d46f0b0be6;20.05.2020;444;"Geriebener Käse;Ketchup;Bananen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
29815261-cf71-4573-9869-b3339f31d11d;17.12.2020;163;"Dunkles Brot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4bee215b-8bd8-42a5-84b3-4b9ff654db46;09.05.2020;305;"Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0c9d9e6a-efe1-4d1f-bc60-aa1125a37b82;13.01.2020;324;"Frankfurter Würstchen;Schweinefleisch;sonstige Getränke;Tiefkühlfertiggericht;Waffeln;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b4726cb3-7526-49d3-ad79-1bbe9f0e55c3;01.02.2020;436;"Zitrusfrüchte;Beeren;Joghurt;Mineralwasser;Cola;Fruchtsaft;Schokolade;Schokoriegel;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;"
0888bb43-69b0-4c8d-a8e7-b79b8484cb9d;15.10.2020;145;"exotische Früchte;Kernobst;Cola;Flaschenbier;Popcorn;;;;;;;;;;;;;;;;;;;;;;;;;;;"
35420fb5-a9ee-409b-8446-8d5494399026;01.07.2020;470;"Käseaufstrich;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8241badd-e382-4ebc-bc55-c0d3dd75bae6;01.11.2020;357;"Kernobst;sonstige Getränke;Tiefkühlobst;Tiefkühlfertiggericht;Mineralwasser;Cola;Salzige Snacks;;;;;;;;;;;;;;;;;;;;;;;;;"
fc6b1f0b-2f1c-48cb-b153-81280053e055;04.02.2021;111;"Wurzelgemüse;Zwiebeln;Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
90378e3a-301f-417c-bde1-574d11bdd936;18.12.2020;361;"Schokolade;Spüßigkeiten/Lollies;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b15c5009-3ecb-41f7-b4ca-4a5bd5d10f55;15.12.2020;279;"Wurst;Sonstiges Gemüse;Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
216f4886-553f-40d4-855b-ab7b8e63f5b5;19.03.2020;346;"Kernobst;Saure Sahne;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e6784461-b581-4182-afc9-e352128f70c0;08.09.2020;415;"Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8b5ec29a-a3ad-47b6-808a-7af2df109af7;26.11.2020;39;"Frankfurter Würstchen;Wurst;Schinken;Sonstiges Gemüse;Eier aus der Region;Brötchen;Gebäck;Haltbare Backwaren;Schokoriegel;Marshmallow;;;;;;;;;;;;;;;;;;;;;;"
45720eac-5cc1-47cd-9b04-8298330785ae;01.03.2020;373;"Hühnchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
bccf3572-8d7f-4fcb-8443-97c3f3c10c7a;17.01.2020;231;"Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
99a93ef3-5adf-4ec3-807b-ed6f99532692;01.05.2020;19;"Gebäck;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6779d90d-9b56-4a55-9d96-3d27924fad3b;22.07.2020;317;"Vollmilch;Cola;Bananen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d1a6915c-e248-46c6-8b4f-f29f0279eaea;06.03.2020;131;"Vollmilch;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5089d75b-2661-4c9c-8e39-1f9d7ab22ec0;27.02.2020;345;"Hühnchen;Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3c9518b4-1a89-425b-8ee8-7d21593c00cf;23.01.2021;479;"Wurst;Bio-Wurst;Kernobst;Butter;Dunkles Brot;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;"
d5d07f06-fb0f-4a37-9f67-06a3fe050de4;20.12.2020;55;"Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1839ed34-15d3-47b4-8c34-45668d92fee5;02.04.2020;99;"Brötchen;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
da14d50f-6c0c-4ebd-8515-529d0a47107a;22.04.2020;405;"Zitrusfrüchte;exotische Früchte;Vollmilch;Joghurt;Saure Sahne;Aufbewahrungsbox;;;;;;;;;;;;;;;;;;;;;;;;;;"
c5f4f99e-6851-423c-9fff-f27e4fd95559;17.11.2020;228;"Mineralwasser;Blumen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1d0c457f-fffb-4ee7-b865-483eb50a2342;02.01.2021;49;"Süßspeisen;sonstige Getränke;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
65110a9d-052f-406d-a980-36dc5fbb7dc8;16.10.2020;445;"Frankfurter Würstchen;Schweinefleisch;Weißbrot;Eingelegte Gurken;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ce932587-2041-4683-95b6-d1d2eeeb1094;01.11.2020;346;"Sonstiges Gemüse;Joghurt;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e1ced0f4-5563-45dc-86cd-3ebe05e03f48;16.03.2020;299;"Salami;Flaschenbier;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c7256aa1-d863-4362-a900-94f6b6d22d86;23.11.2020;90;"exotische Früchte;Joghurt;Kaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
84a420dd-1318-493c-ab8a-f3361f91c617;24.01.2020;475;"Zitrusfrüchte;Kernobst;Trauben;Sonstiges Gemüse;Süßspeisen;Buttermilch;Joghurt;Eier aus der Region;Mehl;Salatöl;Zucker;Ketchup;Reinigungsmittel;Spülmittel;;;;;;;;;;;;;;;;;;"
ee394fe9-0e77-42c5-9094-476dd360d5e2;09.03.2020;237;"Kernobst;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
3b341033-3190-47af-b7cf-acae4b98f689;09.01.2020;418;"Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
992a68fc-5789-43b9-b8a1-b85134e8389d;16.09.2020;443;"Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
29b20cc3-c4c3-47eb-a1bb-357c65262e47;19.01.2020;20;"Zitrusfrüchte;Vollmilch;Saure Sahne;Eier aus der Region;Salz;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;"
876b600e-b986-47f1-8e93-1fbcd2eafa5a;04.01.2020;164;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
613a7ce9-32cc-49c9-b825-28f7dedb9f7a;29.06.2020;108;"Zitrusfrüchte;exotische Früchte;Joghurt;Haltbare Milch;Gebäck;;;;;;;;;;;;;;;;;;;;;;;;;;;"
40221550-28ec-4acf-959a-7732fc23bcab;12.12.2020;350;"Zitrusfrüchte;exotische Früchte;Wurzelgemüse;Sonstiges Gemüse;Vollmilch;Joghurt;Salatöl;Katzenfutter;Cola;sonstige Getränke;Fruchtsaft;Zeitungen;;;;;;;;;;;;;;;;;;;;"
fc4d70ef-e4e7-4c09-bfda-239c914d3c76;25.01.2021;70;"Weißbrot;sonstige Getränke;Haltbare Backwaren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
904fd380-42f1-4928-bc60-9c1c61930bb5;13.06.2020;354;"Vollmilch;Tiefkühlobst;Gebäck;Allzweckreiniger;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c393fdfa-8008-42b1-8ca8-ab085e31cf41;25.01.2020;28;"sonstige Getränke;Gebäck;Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0836ae6c-b999-474c-b291-ed98fcec993e;25.08.2020;42;"Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
924b033c-ac5b-4155-80ec-543fc7793999;22.11.2020;260;"Buttermilch;Instantkaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
569b8de8-6bca-43a2-ba28-3d0bde0e9c2d;14.06.2020;55;"Gebäck;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1303d9cd-6d75-4611-b6ac-b86afb8c9260;17.07.2020;242;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7580e579-db2d-4d5c-9d1e-69b305b080b8;08.10.2020;190;"Wurst;Schweinefleisch;Zitrusfrüchte;Süßspeisen;Weißbrot;Geschirr;Kerzen;;;;;;;;;;;;;;;;;;;;;;;;;"
5eb88eea-0ea9-4327-97a6-b87f3525576c;11.01.2020;69;"Beeren;Joghurt;Saure Sahne;Zucker;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f61d34af-d634-4d2d-8db5-6f902eecf777;22.12.2020;427;"Rindfleisch;Zwiebeln;Sonstiges Gemüse;Saure Sahne;Eier aus der Region;Gebäck;Mehl;Haustierepflege;Fruchtsaft;Dosenbier;Zeitungen;;;;;;;;;;;;;;;;;;;;;"
b4c97d02-06fd-453c-af13-9eadd59927ae;27.03.2020;98;"Kernobst;Trauben;Tiefkühlfertiggericht;Brötchen;Senf;Dosenbier;Liquör;;;;;;;;;;;;;;;;;;;;;;;;;"
3f7d04c2-17bc-4792-bdb2-0e69f36447cb;07.08.2020;358;"Hundeleckerbissen;Brötchen;Kaffee;Salzige Snacks;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
8f921eaf-8469-477b-be39-a5164520c3cb;30.09.2020;205;"Kochschokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e50a59a4-11a8-4559-a489-36104a77ae9d;24.06.2020;381;"Kräuter;Kondensmilch;Tiefkühlobst;Salz;Salatöl;Weißwein;Kerzen;;;;;;;;;;;;;;;;;;;;;;;;;"
079384d8-9ab7-4dec-8b0d-8374ab3ef931;04.11.2020;175;"Geschirr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e5bb7e3a-0c59-47b5-a2ff-128132515d18;05.04.2020;366;"Salami;exotische Früchte;Essig;Gewürze;Frischhaltefolie;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2720e960-db05-45bc-ab9f-89f8b8e7f036;20.11.2020;120;"Schweinefleisch;Sonstiges Gemüse;Saure Sahne;Tiefkühlobst;Müsli;Katzenfutter;Fruchtsaft;Kuchen;Kekse;Schokoriegel;Servietten;Zeitungen;Einkaufstüten;;;;;;;;;;;;;;;;;;;"
dfd4cc1a-bb22-48b6-a51a-c420f8d2fb60;21.06.2020;255;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ac175743-0199-4e5e-89f4-262064f2d229;01.03.2020;233;"Kaugummi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
65e02870-180e-466e-a8b1-bccaeaf9215b;21.01.2021;432;"Haltbare Milch;Tiefkühldessert;Fruchtsaft;Entkalker;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;"
affd0350-9847-4c29-8660-38dceb46e5ea;23.02.2020;281;"Gebäck;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
a4f2af86-b6ea-4e26-ae89-ebb3a6f72c19;20.10.2020;88;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
965300cf-bf4f-4e8f-acb8-abac8d18cddf;05.09.2020;128;"Hühnchen;Sonstiges Gemüse;Weißwein;Kekse;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ad17bebd-247e-4bc5-8117-8c6a766cdd15;21.12.2020;98;"Rindfleisch;Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e31c1222-aa66-48e8-9d33-246437c1c1e5;17.04.2020;160;"Eiscream;Brötchen;Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5dcdc18e-cc4d-40a8-a2a2-6777397de5ae;18.03.2020;144;"Frankfurter Würstchen;Brötchen;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
9880f6d1-ecde-47b1-96a2-19c5daa1e0c9;21.05.2020;130;"Frankfurter Würstchen;Hamburgerfleisch;sonstige Getränke;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
cdfae24e-0541-4cc6-86e1-999cad6ecf37;11.04.2020;29;"Hamburgerfleisch;Sonstiges Gemüse;Vollmilch;Quark;Joghurt;Brötchen;Gebäck;Dinkelbrot;Margarine;Mineralwasser;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;"
4b07572f-f2e7-471b-8540-a05268bf08be;01.09.2020;226;"Wurst;Hamburgerfleisch;exotische Früchte;Kernobst;Sonstiges Gemüse;Scheibenkäse;Hartkäse;Tiefkühlfisch;Brötchen;Dunkles Brot;Gebäck;Fertigsoßen;Bio-Obst;eingelegte Früchte;Popcorn;Zahnpasta;Servietten;Küchenhandtuch;;;;;;;;;;;;;;"
10bd67b0-fe17-4f15-98ba-c672f2541749;22.03.2020;415;"Kerzen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2423eb65-8e4c-49d9-bd3f-c11a726292df;12.10.2020;13;"Wurst;Hühnchen;Rindfleisch;Zitrusfrüchte;exotische Früchte;Wurzelgemüse;Zwiebeln;Kräuter;Sonstiges Gemüse;Vollmilch;Butter;Quark;Joghurt;Tiefkühlfertiggericht;Eier aus der Region;;;;;;;;;;;;;;;;;"
3169b8fd-b12a-47d7-b93f-4a90b216c768;02.10.2020;205;"Kondensmilch;Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
87f57b34-3c13-488a-a62d-a21a849661c4;21.05.2020;396;"Gewürze;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
e44f120e-6e9c-44c5-a224-71025b2d4444;15.12.2020;26;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1b5c20ed-4958-4197-b1e8-12287269b116;28.08.2020;229;"Margarine;Zucker;Mineralwasser;Fruchtsaft;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0bfdbe90-5861-4ae6-96ec-b25fd68cc828;02.10.2020;468;"Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2ede4372-0a82-4533-bd25-eaad2e5d5b7a;07.06.2020;156;"Wurzelgemüse;Saure Sahne;Salatöl;Haustierepflege;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
46272048-fea4-4049-b582-89292f475de9;22.04.2020;375;"Frankfurter Würstchen;Leberbrot;Schnitzel;Haltbare Milch;Nudeln;Waffeln;Schokolade;Zahnpasta;Geschirr;;;;;;;;;;;;;;;;;;;;;;;"
809143d9-6b7b-4b5b-91b9-5b1d1362e42d;30.06.2020;262;"Zitrusfrüchte;Joghurt;Haltbare Milch;Eier aus der Region;Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;"
82f261f4-2ba7-4d4d-98b2-f0d1528f5e69;07.10.2020;343;"sonstige Getränke;Geschirr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d69e8078-b41c-4622-b7f0-af1276821420;03.05.2020;453;"Dosenbier;Weißwein;Kekse;Bananen;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d6e859ce-9603-415f-9045-092c2aa8f37d;09.01.2021;195;"Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
1fa03524-28a0-49b3-b79f-ced4df002823;01.08.2020;278;"Leberbrot;Schweinefleisch;Sonstiges Gemüse;Vollmilch;Brötchen;Kaffee;Cola;Servietten;Geschirr;;;;;;;;;;;;;;;;;;;;;;;"
3bff7f24-92d3-4193-8b72-5087b19d8dbc;04.06.2020;467;"Kernobst;Spülmittel;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
69d51ff2-bde2-4f7e-b8a2-172f95e16654;15.06.2020;397;"Joghurt;Streichkäse;Brötchen;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
cc1fda40-f0cc-47cc-9c0c-acb6764cf44f;14.02.2020;424;"Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
460de0be-3ce3-42cc-82db-06389772ea4a;22.01.2021;62;"Beeren;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
63772354-36d9-41c7-ae61-c45c9729a44d;26.12.2020;230;"Vollmilch;Joghurt;Dunkles Brot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
fb7aa8d8-e764-4b34-bf38-c85242f68c14;12.01.2020;132;"Wurst;Schweinefleisch;Fisch;Zitrusfrüchte;Beeren;Saure Sahne;Cola;Fruchtsaft;Badreiniger;Seife;;;;;;;;;;;;;;;;;;;;;;"
cdf0f2cd-b1e6-4555-9c52-8b648d66d125;24.01.2020;160;"Zitrusfrüchte;exotische Früchte;Dunkles Brot;Servietten;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
50393b21-c527-4006-abbc-0ebc732ccf79;12.11.2020;71;"Gebäck;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
db67a745-7253-4a51-b862-edd12c68e358;11.03.2020;208;"Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
4c6bbc67-c027-4278-ae89-2d581fe5046a;08.01.2020;219;"Sonstiges Gemüse;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
825b238e-f537-4b5f-a4ec-1559b405293f;10.01.2020;57;"sonstige Getränke;Tiefkühlobst;Kaffee;Cola;Fruchtsaft;Frischhaltefolie;;;;;;;;;;;;;;;;;;;;;;;;;;"
32ac3cf3-e295-4310-9d5a-f76ad12d4c3a;04.02.2020;119;"Haltbare Milch;Hygieneartikel;Frischhaltefolie;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
cc38e792-4575-4886-a13e-49d9bd07781d;13.03.2020;175;"Süßspeisen;sonstige Getränke;Fruchtsaft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
74202160-e498-4092-a9a2-9b35b60ead3c;28.08.2020;123;"Tiefkühlobst;Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ee678005-8457-470d-8e1a-c60d62b46c2b;02.10.2020;12;"Brötchen;Eingelegter Fisch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
87856476-36ea-4ecc-809c-b3b6df2679a0;18.01.2020;233;"Schinken;Vollmilch;Eier aus der Region;Gebäck;Salatöl;Backpulver;Kaugummi;Marshmallow;;;;;;;;;;;;;;;;;;;;;;;;"
c8085443-00fd-4733-bee9-9ea66f179f85;12.01.2021;362;"exotische Früchte;Vollmilch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6f85324d-9e6f-4904-afe0-06879cde72d9;04.10.2020;362;"Frankfurter Würstchen;Popcorn;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b7c9c422-8343-4d56-a80d-0b47c3f9285a;05.11.2020;18;"Saure Sahne;Hundefutter;Cola;Fruchtsaft;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;;"
a2697831-24d3-4320-a604-4a9d7dc7f754;26.09.2020;288;"Trauben;Eiscream;Gebäck;Cola;Dosenbier;Salzige Snacks;Kaugummi;Bananen;Blumen;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;"
46572207-9e05-42a3-b9ee-a23e4739d1ec;05.11.2020;152;"Salami;Wurzelgemüse;Sonstiges Gemüse;Süßspeisen;Joghurt;Saure Sahne;Brötchen;Kartoffeln;Cola;sonstige Getränke;Servietten;Schreibwaren;;;;;;;;;;;;;;;;;;;;"
c882f8bd-6e3d-42e8-94f8-4ea8d42a4b7a;12.01.2021;307;"Flaschenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d6f1dad5-7916-4ba9-aeb4-404e1e1abade;31.01.2021;134;"Wurst;Butter;Buttermilch;Eiscream;Kaffee;Salzige Snacks;;;;;;;;;;;;;;;;;;;;;;;;;;"
5f715d22-185e-492d-a64b-5190d08524e2;30.04.2020;1;"Schweinefleisch;Sonstiges Gemüse;Vollmilch;Eier aus der Region;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
aea86eb7-58f3-4dfa-88c0-309ad3d61990;16.10.2020;236;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
c21592cb-f939-4f6c-a938-dda9ff5e601a;04.06.2020;261;"Joghurt;Haustierepflege;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7a09973d-39e3-440b-8bbf-b1ca7b024450;21.08.2020;62;"Zitrusfrüchte;Vollmilch;Joghurt;Geriebener Käse;Tiefkühlobst;Brötchen;Margarine;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;"
67376e27-0343-4fcd-8ffa-c9896dd2779a;24.09.2020;195;"Brötchen;Cola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
cf8ff5f6-8823-4fda-988c-c51bd35425e9;24.08.2020;305;"Bananen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b8eca450-832e-4f2a-ab07-7feb4404a36f;20.03.2020;127;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
bbd6a246-1311-46dc-8616-b39e66f86900;28.11.2020;280;"Brötchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
9ae49208-560e-4661-93bf-00fb28743026;21.09.2020;8;"Frankfurter Würstchen;Beeren;Vollmilch;Reis;Kaffee;Frischhaltefolie;;;;;;;;;;;;;;;;;;;;;;;;;;"
4d2c7cab-f397-4319-8fb3-4488a5ac9da7;19.06.2020;452;"Haltbare Milch;Kaffee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
38e1d59a-9715-42c6-bcff-239e1f2f4120;15.07.2020;436;"Wurst;Brötchen;Cola;Dosenbier;Schokoriegel;Einkaufstüten;;;;;;;;;;;;;;;;;;;;;;;;;;"
a39e1f2f-2459-4d06-a9c4-a546d586c8d7;14.02.2020;255;"Spülmittel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
f59dfcc7-e16a-4406-bd95-a4774656259f;13.01.2021;354;"Vollmilch;Eier aus der Region;Dunkles Brot;Gebäck;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
6b310471-b255-4dd6-8e1f-285522ff1ca0;25.10.2020;73;"Dinkelbrot;Fruchtsaft;Zeitungen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
ca60b0ff-968c-408a-a62f-28abf9db847d;16.10.2020;466;"Brötchen;Cola;Reinigungsmittel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2f618400-4669-495b-925c-4eb74645a99d;30.04.2020;456;"Mineralwasser;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b0002789-3dbc-43eb-9e1b-7a14994667d2;17.09.2020;457;"Hühnchen;Trauben;Vollmilch;Brötchen;Weißwein;Geschirr;;;;;;;;;;;;;;;;;;;;;;;;;;"
453102bd-0c18-4cb6-b5ca-8d7ec2e0e36e;02.10.2020;262;"Brötchen;sonstige Getränke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7db04829-92b6-4fef-8332-883e9160d338;20.01.2021;254;"Vollmilch;eingelegtes Gemüse;Mineralwasser;Flaschenbier;Schokolade;;;;;;;;;;;;;;;;;;;;;;;;;;;"
7a36b1dd-ff79-4a3a-bd1e-8992eb2b0fef;16.05.2020;341;"Salami;Hühnchen;Schweinefleisch;Hamburgerfleisch;Zitrusfrüchte;Zwiebeln;Sonstiges Gemüse;Joghurt;Haltbare Milch;Käseaufstrich;Eier aus der Region;Brötchen;Margarine;Mineralwasser;Dosenbier;Hygieneartikel für Frauen;Einkaufstüten;;;;;;;;;;;;;;;"
fabbe6ae-86f9-4530-87a8-c8c991fecddd;14.05.2020;456;"Joghurt;Eier aus der Region;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
5a81fcbf-3a34-49e1-ab41-953aac7defb8;31.12.2020;65;"Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
b5d7a718-dc5e-45a4-9db8-2f85fa61e648;22.02.2020;97;"Brötchen;Dosenbier;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
0b803f49-90db-4ecd-8daa-aaa3daa2f144;16.08.2020;411;"Kernobst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
d01da435-6b11-411c-9620-fdfbe8726958;04.02.2021;459;"Glühbirnen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
2da87e54-25c4-404b-940c-7b74ebc6036c;21.03.2020;2;"Wurst;Wurzelgemüse;Vollmilch;Brötchen;Dunkles Brot;Margarine;Cola;Haltbare Backwaren;Kuchen;;;;;;;;;;;;;;;;;;;;;;;"
8869c16e-696f-495a-83b3-56b35c01429e;06.11.2020;116;"Rindfleisch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"
